"CGY24.17"	"CGY29.01"	"CGY20.46"	"CGY24.16"	"CGY20.50"	"CGY24.09"	"CGY28.50"	"CGY28.49"	"CGY28.52"	"CGY20.55"
"YLR450W"	66.5733681010047	73.2375558167301	72	61.4830125645164	66.4746416730417	86.728817629306	57.0046032474158	68.6357046931291	68.8282590841344	73.1084797453504
"SUT713"	1.79928021894607	0.893140924594269	1	1.00791823876256	0	0	1.0364473317712	0.980510067044702	1.04285241036567	0.925423794244941
"XUT_12R-387"	1.79928021894607	2.67942277378281	2	1.00791823876256	0.977568259897672	1.11190791832444	1.0364473317712	1.9610201340894	1.04285241036567	1.85084758848988
"YLR451W"	12.5949615326225	14.2902547935083	10	15.1187735814385	13.6859556385674	15.5667108565421	13.4738153130255	12.7466308715811	12.5142289243881	20.3593234733887
"MUT1012.1"	0	0	0	0	0	0	0	0	0	0
"YLR452C"	102.558972479926	117.894602046444	73	86.6809685335806	100.68953076946	103.407436404173	74.6242078875261	106.875597307872	76.1282259566941	121.230517046087
"CUT278"	0	0	0	0	0.977568259897672	2.22381583664887	0	0	0	0
"YLR453C"	0	3.57256369837708	1	4.03167295505026	0	0	0	0	1.04285241036567	0.925423794244941
"CUT_CLR453CTa3-A"	0	0	0	0	0	0	0	0	0	0
"XUT_12F-404"	0	0	0	1.00791823876256	0.977568259897672	0	0	0.980510067044702	0	0.925423794244941
"CUT279"	0	0	0	0	0.977568259897672	0	1.0364473317712	0	1.04285241036567	0
"CUT_CLR453CD2"	0	0	0	0	0	0	0	0.980510067044702	0	0
"CUT756"	0	0.893140924594269	0	1.00791823876256	0	1.11190791832444	0	0	0	0
"YLR454W"	104.358252698872	134.864279613735	75	94.7443144436811	79.1830290517115	102.295528485848	97.4260491864924	85.3043758328891	92.8138645225448	102.722041161188
"tI(AAU)L2"	0	0	0	0	0	0	0	0	0	0
"XUT_12R-389"	0.899640109473036	0	1	0	0	1.11190791832444	1.0364473317712	0.980510067044702	1.04285241036567	0.925423794244941
"MUT1081.1"	0	0	0	0	0	0	0	0	0	0
"YLRCdelta27"	0.899640109473036	0	4	0	0.977568259897672	1.11190791832444	1.0364473317712	0.980510067044702	2.08570482073134	1.85084758848988
"cluster_CtI(AAU)L2D1"	0	0	0	0	0	0	0	0	0	0
"MUT1081.2"	0	0	0	0	0	0	0	0	0	0
"YLR455W"	8.09676098525733	15.1833957181026	10	9.07126414886308	15.6410921583628	10.0071712649199	15.5467099765679	10.7856107374917	15.6427861554851	21.2847472676336
"chrXII-0326-C"	0	0.893140924594269	0	0	0	0	0	0	0	0
"XUT_12R-391"	0	0	0	0	0	0	0	0	0	0
"YLR456W"	0.899640109473036	1.78628184918854	1	0	0	1.11190791832444	2.07289466354239	1.9610201340894	0	0.925423794244941
"possible_antisense_to_genes_YLR456W"	1.79928021894607	0.893140924594269	1	0	0	1.11190791832444	1.0364473317712	2.94153020113411	0	1.85084758848988
"YLR457C"	3.59856043789215	6.25198647215988	1	1.00791823876256	0.977568259897672	1.11190791832444	2.07289466354239	0	1.04285241036567	3.70169517697977
"YLR458W"	0	0	0	0	0	0	0	0	0	0
"CUT_CLR459WD1"	0	0	0	0	0	0	0	0	0	0
"YLR459W"	17.9928021894607	16.0765366426968	15	21.1662830140139	21.5065017177488	27.7976979581109	17.6196046401103	23.5322416090728	18.7713433865821	24.9864424446134
"mRNA_CLR459WC3"	0	0	0	0	0	0	0	0	0	0
"SUT2057.1"	0	0	1	0	0	1.11190791832444	1.0364473317712	0	0	0
"mRNA_CLR460CC1-A"	0	0	0	0	0	0	0	0	0	0
"SUT2152.1"	0	0	0	0	0	0	0	0	0	0
"SUT2152.2"	0	0	0	0	0	0	0	0	0	0
"YLR460C"	3.59856043789215	2.67942277378281	0	2.01583647752513	2.93270477969302	2.22381583664887	3.10934199531359	1.9610201340894	4.17140964146269	0.925423794244941
"MUT1013.1"	0	0	0	0	0	0	0	0	0	0
"MUT1014.1"	0	0	0	0	0	0	0	0	0	0
"YLR461W"	0	0	0	0	0	1.11190791832444	0	0	0	0
"MUT1015.1"	0	0	0	0	0	0	0	0	0	0
"MUT1015.2"	0	0	0	0	0	0	0	0	0	0
"MUT1085.1"	0	0	0	0	0	0	0	0	0	0
"MUT1085.2"	0	0	0	0	0	0	0	0	0	0
"SUT2153.1"	0	0	0	0	0	0	0	0	0	0
"YLR462W"	0.899640109473036	0	1	0	1.95513651979534	0	0	0	1.04285241036567	0.925423794244941
"YLR463C"	1.79928021894607	0	0	0	0.977568259897672	1.11190791832444	0	1.9610201340894	1.04285241036567	1.85084758848988
"YLR464W"	0	0	0	0	0	0	0	0	0	0
"YLR465C"	0.899640109473036	0	1	0	0	1.11190791832444	0	0.980510067044702	0	0.925423794244941
"YLR466W"	62.9748076631125	53.5884554756561	32	48.3800754606031	44.9681399552929	88.9526334659548	49.7494719250174	59.8111140897268	36.4998343627985	47.196613506492
"TEL12R-YP2"	0	0	0	0	0	0	0	0	0	0
"YLR466C-A"	0	0	0	0	0	0	0	0	0	0
"YLR466C-B"	0.899640109473036	1.78628184918854	1	4.03167295505026	1.95513651979534	0	4.14578932708478	0	8.34281928292538	0
"YLR467W"	48.580565911544	50.0158917772791	59	61.4830125645164	68.4297781928371	41.1405929780041	55.9681559156446	48.0449932851904	49.0140632871866	66.6305131856358
"TEL12R-YP1"	0	0	0	0	0	0	0	0	0	0
"YLR467C-A"	0	0	0	0	0	0	0	0	0	0
"YML133C"	39.5841648168136	42.8707643805249	33	38.3008930729775	43.9905716953953	51.147764242924	22.8018412989663	19.610201340894	28.1570150798732	20.3593234733887
"YML133W-B"	0	0	0	0	0	0	0	0	0	0
"YML133W-A"	0.899640109473036	0	0	0	0	0	0	0	0	0
"TEL13L-YP"	0	0	0	0	0	0	0	0	0	0
"MUT1087.1"	0	0	0	0	0	0	0	0	0	0
"MUT1141.1"	0	0	0	0	0	0	0	0	0	0
"YML132W"	21.5913626273529	21.4353821902625	18	21.1662830140139	19.5513651979534	12.2309871015688	15.5467099765679	19.610201340894	13.5570813347537	11.1050855309393
"CUT757"	0	0	0	0	0	0	0	0	0	0
"XUT_13R-2"	0	0	0	0	0	0	0	0	0	0
"SUT714"	1.79928021894607	0	1	0	0	0	0	0	1.04285241036567	0
"YML131W"	12.5949615326225	11.6108320197255	4	9.07126414886308	6.84297781928371	7.78335542827105	10.364473317712	9.80510067044702	6.25711446219403	5.55254276546965
"SUT2154.1"	0	0	0	0	0	0	0	0	0	0
"YML130C"	40.4838049262866	44.6570462297135	41	39.30881131174	23.4616382375441	25.573882121462	32.1298672849071	26.4737718102069	29.1998674902388	43.4949183295122
"SUT2220.1"	0	0	0	0	0	0	0	0	0	0
"SUT2220.2"	0	0	0	0	0	0	0	0	0	0
"XUT_13F-3"	0	0	0	0	0	0	0	0.980510067044702	0	0
"SUT285"	0	0	0	0	0	0	0	0	0	0
"chrXIII-0354-W"	0	0	0	0	0	0	0	0	0	0
"CUT_CML129CTa1-A"	0	0	0	0	0	0	0	0	0	0
"cluster_CML130CTs1-D"	0	0	0	0	0	0	0	0	0	0
"YML129C"	7.19712087578429	11.6108320197255	4	7.05542767133795	6.84297781928371	4.44763167329774	6.21868399062717	7.84408053635761	9.38567169329105	12.9559331194292
"CUT_CML129CTs3"	0	0	0	0	0	0	0	0	0	0
"YML128C"	7.19712087578429	8.03826832134842	3	13.1029371039133	4.88784129948836	4.44763167329774	4.14578932708478	3.92204026817881	3.12855723109702	13.8813569136741
"CUT280"	0	0.893140924594269	0	0	0	0	0	0	0	0.925423794244941
"CUT_CML128CTa2"	0	0	0	0	0	0	0	0	0	0
"SUT2222.1"	0	0	0	0	0	0	0	0	0	0
"YML127W"	33.2866840505023	25.9010868132338	28	31.2454654016395	20.5289334578511	24.4619742031376	36.2756566119918	20.5907114079387	34.4141295420672	34.2406803870628
"CUT_CML127WC3-B"	0	0	0	0	0	0	0	0	0	0
"YML126C"	225.809667477732	169.696775672911	214	212.670748378901	182.805264600865	196.807701543425	225.945518326121	255.913127498667	237.770349563373	212.847472676336
"YML126C_5UTR"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML126CTs1"	0	0	0	0	0	0	0	0	0	0
"YML125C"	72.8708488673159	59.840441947816	73	44.3484025055528	61.5868003735534	55.5953959162218	50.7859192567886	54.9085637545033	60.485439801209	63.8542418029009
"XUT_13F-5"	0	0.893140924594269	0	0	0	0	0	2.94153020113411	0	0
"SUT2223.1"	0	0	0	0	0	0	0	0.980510067044702	0	0
"possible_antisense_to_genes_PGA3"	0	0	0	0	0	1.11190791832444	0	0	0	0
"SUT2223.2"	0	0.893140924594269	0	0	0	0	0	0	0	0
"cluster_CML125CTs1"	0	0	0	0	0	0	0	0	0	0
"YML124C"	51.2794862399631	60.7335828724103	57	54.4275848931785	59.631663853758	60.0430275895195	66.3326292333565	56.8695838885927	60.485439801209	64.7796655971459
"SUT2223.3"	0	0	0	0	0	0	0	0	0	0
"pre-mRNA_CML124CTs3-B"	0	0	0	0	0	0	0	1.9610201340894	0	0
"MUT1143.1"	0	0	0	0	0	0	0	0	0	0
"pre-mRNA_CML124CTs3-C"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML124CTs1"	0	0	0	0	0	0	0	0	0	0
"YML123C"	0	0	0	0	0	0	0	0	1.04285241036567	0
"CUT281"	6.29748076631125	7.14512739675415	12	11.0871006263882	7.82054607918138	4.44763167329774	3.10934199531359	8.82459060340232	9.38567169329105	11.1050855309393
"CUT_CML123CTa2"	0	0	0	0	0	0	0	0	0	0
"XUT_13F-10"	3.59856043789215	0	0	0	0	0	0	0	0	0
"XUT_13F-12"	0	0	1	0	0	0	3.10934199531359	0	0	0
"CUT_CML123CD2"	0	0	0	0	0.977568259897672	0	0	0	0	0
"XUT_13F-14"	0.899640109473036	2.67942277378281	0	1.00791823876256	0	3.33572375497331	2.07289466354239	3.92204026817881	0	0
"YML122C"	0	0	0	0	0.977568259897672	0	0	0	0	0
"YML121W"	2.69892032841911	6.25198647215988	16	13.1029371039133	10.7532508588744	5.55953959162218	10.364473317712	7.84408053635761	8.34281928292538	10.1796617366944
"YML120C"	32.3870439410293	11.6108320197255	29	26.2058742078267	19.5513651979534	22.2381583664887	17.6196046401103	32.3568322124752	27.1141626695075	19.4338996791438
"SUT715"	3.59856043789215	0	0	0	0.977568259897672	2.22381583664887	0	0	0	2.77627138273482
"SUT286"	0	0	0	0	0	0	0	0	0	0
"YML119W"	3.59856043789215	5.35884554756561	10	7.05542767133795	7.82054607918138	8.89526334659548	9.32802598594076	5.88306040226821	4.17140964146269	11.1050855309393
"XUT_13R-14"	0	0	0	0	0	0	0	0	0	0
"SUT2156.1"	0	0	0	0	0	0	0	0	0	0
"XUT_13F-20"	0	0	0	0	0	0	1.0364473317712	0.980510067044702	0	0
"SUT2156.2"	0	0	0	0	0	0	0	0	0	0
"YML118W"	1.79928021894607	3.57256369837708	2	6.04750943257539	2.93270477969302	3.33572375497331	3.10934199531359	0.980510067044702	3.12855723109702	2.77627138273482
"YML117W"	53.9784065683822	66.9855693445702	49	56.4434213707036	49.8559812547813	67.8263830177906	61.1503925745005	49.0255033522351	64.6568494426717	49.0474610949819
"YML116W-A"	0.899640109473036	6.25198647215988	6	3.02375471628769	3.91027303959069	2.22381583664887	3.10934199531359	3.92204026817881	4.17140964146269	4.62711897122471
"YML116W"	8.09676098525733	11.6108320197255	13	7.05542767133795	15.6410921583628	7.78335542827105	7.25513132239837	8.82459060340232	13.5570813347537	7.40339035395953
"MUT1088.1"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML115CC1"	0	0	0	0	0	0	0	0	0	0
"YML115C"	32.3870439410293	30.3667914362052	41	30.2375471628769	39.1027303959069	28.9096058764353	38.3485512755342	37.2593825476987	35.4569819524329	37.9423755640426
"YML114C"	9.8960412042034	12.5039729443198	20	24.1900377303016	20.5289334578511	12.2309871015688	19.6924993036527	16.6686711397599	21.8999006176791	26.8372900331033
"CUT_CML114CTa3-C"	0	0	0	0	0	0	0	0	0	0
"CUT_CML114CD1-A"	0	0	0	0	0	0	0	0	0	0.925423794244941
"mRNA_CML114CD1-B"	0	0	0	0	0	0	0	0	0	0
"YML113W"	12.5949615326225	16.0765366426968	12	12.0950188651508	15.6410921583628	12.2309871015688	20.7289466354239	12.7466308715811	8.34281928292538	12.9559331194292
"possible_antisense_to_genes_DAT1"	0	0	0	0	0	0	0	0	0	0
"YML112W"	5.39784065683822	4.46570462297135	10	2.01583647752513	5.86540955938603	4.44763167329774	5.18223665885598	3.92204026817881	7.29996687255971	4.62711897122471
"CUT_CML112WTa3"	0	0	0	0	0	0	0	0	0	0
"XUT_13R-20"	0	2.67942277378281	4	0	0.977568259897672	0	0	1.9610201340894	0	2.77627138273482
"CUT758"	0	0	0	0	0	0	0	0	0	0
"SUT716"	0.899640109473036	0	0	0	0	1.11190791832444	0	0	1.04285241036567	0
"YML111W"	41.3834450357597	31.2599323607994	32	26.2058742078267	24.4392064974418	18.9024346115154	23.8382886307375	15.6881610727152	32.3284247213358	24.9864424446134
"YML110C"	34.1863241599754	31.2599323607994	39	24.1900377303016	35.1924573563162	51.147764242924	27.9840779578223	27.4542818772516	42.7569488249926	21.2847472676336
"YML109W"	14.3942417515686	14.2902547935083	13	22.1742012527764	14.6635238984651	15.5667108565421	14.5102626447967	6.86357046931291	15.6427861554851	9.25423794244941
"CUT759"	0	0	0	1.00791823876256	0	1.11190791832444	1.0364473317712	0.980510067044702	0	0
"YML108W"	8.09676098525733	7.14512739675415	9	5.03959119381282	5.86540955938603	7.78335542827105	9.32802598594076	3.92204026817881	4.17140964146269	7.40339035395953
"possible_antisense_to_genes_YML108W"	0.899640109473036	2.67942277378281	0	4.03167295505026	1.95513651979534	1.11190791832444	0	0	1.04285241036567	0
"YML107C"	0.899640109473036	3.57256369837708	1	1.00791823876256	1.95513651979534	4.44763167329774	1.0364473317712	3.92204026817881	2.08570482073134	0.925423794244941
"possible_antisense_to_genes_PML39"	0	0	2	1.00791823876256	0	2.22381583664887	0	0.980510067044702	0	0
"XUT_13F-30"	0.899640109473036	0	0	0	1.95513651979534	0	0	0.980510067044702	0	0
"YML106W"	132.247096092536	108.963192800501	127	101.799742115019	97.7568259897672	120.086055179039	103.64473317712	125.505288581722	112.628060319493	113.827126692128
"cluster_CML105CC1"	0	0	0	0	0	0	0	0	0	0
"CUT282"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML106WC1"	0	0	0	0	0	0	0	0	0	0
"YML105C"	13.4946016420955	18.7559594164797	15	11.0871006263882	19.5513651979534	12.2309871015688	13.4738153130255	14.7076510056705	15.6427861554851	22.2101710618786
"CUT283"	0.899640109473036	0	0	1.00791823876256	0	1.11190791832444	1.0364473317712	0	0	0
"YML104C"	32.3870439410293	20.5422412656682	32	17.1346100589636	22.4840699776465	25.573882121462	29.0205252895935	22.5517315420281	27.1141626695075	24.0610186503685
"YML103C"	91.7632911662497	127.71915221698	92	118.934352173983	104.599803809051	114.526515587417	126.446574476086	112.758657710141	89.6853072914478	123.081364634577
"ncRNA_CML103CTs1"	0	0	0	0	0	0	0	0	0	0
"snR85"	89.9640109473036	90.2072333840212	107	120.950188651508	122.196032487209	74.4978305277372	69.4419712286701	144.134979855571	89.6853072914478	79.586446305065
"snR85_noncoding_exon"	42.2830851452327	33.046214209988	68	46.364238983078	49.8559812547813	60.0430275895195	40.4214459390766	57.8500939556374	45.8855060560896	33.3152565928179
"CUT_CsnR85D1"	0	0	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_CAC2"	0.899640109473036	0	1	4.03167295505026	1.95513651979534	1.11190791832444	0	0.980510067044702	0	0
"YML102W"	14.3942417515686	9.82455017053696	15	18.1425282977262	8.79811433907905	13.3428950198932	8.29157865416956	15.6881610727152	11.4713765140224	9.25423794244941
"XUT_13R-27"	0	0	1	0	0	1.11190791832444	0	0	0	0.925423794244941
"YML101C-A"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML102WC3"	0	0	0	0	0	0	0	0	0	0
"YML101C"	5.39784065683822	10.7176910951312	13	12.0950188651508	10.7532508588744	10.0071712649199	0	10.7856107374917	12.5142289243881	0
"YML101C-A%2CYML101C"	0	0	0	0	0	0	5.18223665885598	0	0	1.85084758848988
"mRNA_CML101CC3"	0	0	0	0	0	0	0	0	0	0
"YML100W-A"	0	0	0	1.00791823876256	0	0	0	0	0	0
"SUT2160.1"	0	0	0	0	0	0	0	0	0	0
"YML100W"	73.770488976789	83.9552469118613	48	74.5859496684298	29.3270477969302	54.4834879978973	48.7130245932462	90.2069261681126	47.9712108768209	59.2271228316762
"SUT2160.2"	0	0	0	0	0	0	0	0	0	0
"YML099W-A"	0	0	0	0	0	0	0	0	0	0
"YML099C"	16.1935219705147	14.2902547935083	15	15.1187735814385	8.79811433907905	18.9024346115154	21.7653939671951	15.6881610727152	13.5570813347537	25.9118662388584
"YML098W"	7.19712087578429	4.46570462297135	8	5.03959119381282	4.88784129948836	17.790526693191	2.07289466354239	1.9610201340894	12.5142289243881	7.40339035395953
"SUT2162.1"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML097CC1"	0	0	0	0	0	0	0	0	0	0
"CUT284"	0	0.893140924594269	0	0	0	0	0	0.980510067044702	0	0
"YML097C"	10.7956813136764	7.14512739675415	9	7.05542767133795	10.7532508588744	11.1190791832444	8.29157865416956	6.86357046931291	12.5142289243881	8.32881414820447
"YML096W"	5.39784065683822	5.35884554756561	4	6.04750943257539	4.88784129948836	5.55953959162218	5.18223665885598	7.84408053635761	3.12855723109702	4.62711897122471
"possible_antisense_to_genes_RAD10"	8.09676098525733	7.14512739675415	5	8.06334591010052	4.88784129948836	6.67144750994661	7.25513132239837	3.92204026817881	4.17140964146269	4.62711897122471
"possible_antisense_to_genes_YML096W"	1.79928021894607	0.893140924594269	2	6.04750943257539	0	2.22381583664887	1.0364473317712	0.980510067044702	1.04285241036567	1.85084758848988
"YML095C"	2.69892032841911	0.893140924594269	1	1.00791823876256	0	5.55953959162218	2.07289466354239	0.980510067044702	1.04285241036567	2.77627138273482
"YML094C-A"	0	0	0	0	0	0	0	0	0	0
"YML094W"	8.09676098525733	2.67942277378281	11	8.06334591010052	10.7532508588744	12.2309871015688	8.29157865416956	9.80510067044702	4.17140964146269	5.55254276546965
"YML094W_3UTR"	0	0	0	0	0.977568259897672	0	1.0364473317712	0	0	0
"mRNA_CML093WTs2"	0	0	0	0	0	0	0	0	0	0
"YML093W"	53.0787664589091	57.1610191740332	46	45.3563207443154	48.8784129948836	50.0358563245996	44.5672352661614	34.3178523465646	50.0569156975523	59.2271228316762
"YML093W_5UTR"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML093WC1"	0	0	0	0	0	0	0	0	0	0
"YML092C"	37.7848845978675	50.9090327018733	51	46.364238983078	42.0354351755999	32.2453296314086	52.858813920331	40.2009127488328	50.0569156975523	40.7186469467774
"YML091C"	18.8924422989338	16.9696775672911	15	25.1979559690641	24.4392064974418	11.1190791832444	12.4373679812543	18.6296912738493	22.9427530280448	17.5830520906539
"YML090W"	0	0	0	0	0	0	0	0	0	0
"YML089C"	0	0	0	0	0	0	0	0	0	0
"ZOD1"	0	0	0	0	0	0	0	0	0	0
"YML088W"	17.0931620799877	12.5039729443198	15	14.1108553426759	13.6859556385674	16.6786187748665	16.5831573083391	17.6491812068046	13.5570813347537	15.732204502164
"YML087C"	2.69892032841911	1.78628184918854	0	0	0	1.11190791832444	1.0364473317712	1.9610201340894	1.04285241036567	0
"XUT_13F-43"	0	0	0	0	1.95513651979534	0	0	0.980510067044702	1.04285241036567	0
"possible_antisense_to_genes_YML087C"	0	0.893140924594269	0	0	0.977568259897672	1.11190791832444	1.0364473317712	0	1.04285241036567	0.925423794244941
"YML086C"	53.9784065683822	54.4815964002504	54	63.4988490420416	49.8559812547813	66.7144750994661	63.2232872380429	60.7916241567715	62.5711446219403	59.2271228316762
"SUT287"	0	0	0	0	1.95513651979534	0	0	0	0	0.925423794244941
"YML085C"	123.250694997806	103.604347252935	114	97.7680691599688	112.420349888232	112.302699750768	124.373679812543	107.856107374917	125.142289243881	129.559331194292
"CUT_CML085CTa1"	0	0	0	0	0	0	0	0	0	0
"YML084W"	0	0	0	0	0	0	0	0	0	0
"YML083C"	0	0	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_YML083C"	1.79928021894607	0.893140924594269	0	1.00791823876256	0	1.11190791832444	0	1.9610201340894	0	1.85084758848988
"YML082W"	21.5913626273529	24.1148049640453	17	32.2533836404021	20.5289334578511	24.4619742031376	24.8747359625087	18.6296912738493	22.9427530280448	23.1355948561235
"cluster_CML082WC2"	0	0	0	0	0	0	0	0	0	0
"YML081C-A"	6.29748076631125	8.93140924594269	13	18.1425282977262	11.7308191187721	7.78335542827105	9.32802598594076	12.7466308715811	8.34281928292538	12.0305093251842
"YML081W"	62.9748076631125	58.9473010232218	73	52.4117484156534	73.3176194923254	57.8192117528707	54.9317085838734	63.7331543579056	65.6997018530374	64.7796655971459
"mRNA_CML080WTs1-A"	0	0	0	0	0	0	0	0	0	0
"YML080W"	9.8960412042034	13.397113868914	13	20.1583647752513	11.7308191187721	10.0071712649199	10.364473317712	15.6881610727152	12.5142289243881	8.32881414820447
"CUT760"	0	0	0	0	0	0	0	0	0	0
"YML079W"	0	6.25198647215988	10	1.00791823876256	0	1.11190791832444	0	1.9610201340894	1.04285241036567	0
"YML079W%2CYML078W"	25.189923065245	8.03826832134842	4	23.182119491539	24.4392064974418	24.4619742031376	18.6560519718815	14.7076510056705	26.0713102591418	31.464409004328
"CUT_CML079WTa3"	0	0	0	0	0	0	0	0	0	0
"CUT761"	0	0	0	0	0	0	0	0.980510067044702	0	0
"possible_antisense_to_genes_YML079W"	0	0	0	0	0	0	0	0	0	0
"XUT_13R-47"	0.899640109473036	0	0	0	0	1.11190791832444	1.0364473317712	0	0	0
"YML078W"	12.5949615326225	17.8628184918854	36	32.2533836404021	18.5737969380558	18.9024346115154	23.8382886307375	22.5517315420281	14.5999337451194	14.8067807079191
"possible_antisense_to_genes_CPR3"	0	0.893140924594269	0	0	0	0	0	0	1.04285241036567	0
"CUT_CML078WTa2"	0	0	0	0	0	0	0	0	0	0
"YML076C"	28.7884835031372	26.7942277378281	17	15.1187735814385	19.5513651979534	20.0143425298398	20.7289466354239	26.4737718102069	26.0713102591418	16.6576282964089
"mRNA_CML077WTs1"	0	0	0	0	0	0	0	0	0	0
"YML077W"	7.19712087578429	10.7176910951312	4	4.03167295505026	9.77568259897672	2.22381583664887	6.21868399062717	6.86357046931291	4.17140964146269	8.32881414820447
"YML075C"	101.659332370453	77.7032604397014	89	103.815578592544	79.1830290517115	75.6097384460616	108.826969835976	100.01202683856	110.542355498761	82.3627176877998
"XUT_13R-52"	0	0	0	0	0	0	0	0	0	0
"XUT_13F-51"	0	0	0	0	0	0	0	0	0	0
"SUT288"	4.49820054736518	0	1	0	0	0	2.07289466354239	0	0	2.77627138273482
"chrXIII-0337-W"	0	1.78628184918854	0	0	1.95513651979534	0	0	0	2.08570482073134	0
"mRNA_CML075CTs1"	0	0	0	0	0	0	0	0	0	0
"YML074C"	99.860052151507	103.604347252935	106	79.6255408622426	97.7568259897672	125.645594770661	110.899864499518	61.7721342238162	105.328093446933	111.976279103638
"mRNA_CML074CTa3-B"	0	0	0	0	0	0	0	0	0	0
"mRNA_CML074CTs3-B"	0	0	0	0	0	0	0	0	0	0
"SUT717"	0	6.25198647215988	5	5.03959119381282	3.91027303959069	3.33572375497331	1.0364473317712	1.9610201340894	1.04285241036567	4.62711897122471
"chrXIII-0357-W"	0	0	0	0	0	0	0	0	0	0
"XUT_13F-52"	0	0	0	0	0	0	0	0	0	0.925423794244941
"SUT289"	0	0	1	1.00791823876256	0	0	0	0.980510067044702	0	0.925423794244941
"mRNA_CML074CTs1-B"	0	0	0	0	0	0	0	0	0	0
"YML073C"	351.759282803957	356.363228913113	381	378.977257774724	438.928148694055	395.839218923499	397.995775400139	343.178523465646	354.569819524329	343.332227664873
"pre-mRNA_CML073CTs3-C"	0.899640109473036	0.893140924594269	0	0	0.977568259897672	0	1.0364473317712	0.980510067044702	4.17140964146269	0.925423794244941
"YML072C"	341.863241599754	338.500410421228	295	317.494245210208	282.517227110427	403.62257435177	330.626698835011	356.905664404271	344.141295420672	361.840703549772
"SUT2230.1"	0	0	0	0	0	0	0	0	0	0
"XUT_13F-54"	0	0	0	1.00791823876256	0.977568259897672	0	0	0	0	0
"YML071C"	19.7920824084068	9.82455017053696	15	5.03959119381282	16.6186604182604	13.3428950198932	18.6560519718815	12.7466308715811	9.38567169329105	7.40339035395953
